Date,MinTemp,MaxTemp
20000309,117.58898149976078,145.24164766859744
20000310,-30.780318421207387,9.833060677039231
20000311,145.29189300267916,167.62163551570666
20000312,43.730240329540315,44.00457509279509
20000313,145.35221763806743,156.29132661882636
20000314,70.9691039490092,73.34681861059
20000315,97.85271587966034,146.90033612572756
20000316,-42.16244154913586,-10.241324808273713
20000317,6.561392515281916,6.657393900412345
20000318,-25.96068775736622,-24.034228032300387
20000319,9.228039504428986,20.50414115886342
20000320,-26.25445620915119,12.688319865900016
20000321,13.596635878795205,33.54759515177571
20000322,32.85259890293399,58.12072443213259
20000323,-37.17050073024313,6.454938043519142
20000324,88.49442387400397,133.0565702219053
20000325,63.32029084131503,84.7122015095511
20000326,3.077898187889083,41.08587206986677
20000327,54.64961069333994,66.35840115647538
20000328,-31.211897848311665,-22.45257787065623
20000329,65.18929911123585,114.00401344027802
20000330,135.85923951524282,167.76929004621138
20000331,13.713790490264731,46.57816362487485
20000401,83.48207599273634,127.37397003566616
20000402,-23.640427519121566,-22.28870741957833
20000403,93.2654408237131,107.55986021711725
20000404,7.88121858944022,43.83971942202953
20000405,-13.361727598576634,9.369431932856292
20000406,67.30258696201663,114.44603493969224
20000407,-45.97849076250129,-23.44976594154856
20000408,115.78800584347262,122.1396167455941
20000409,-49.06090476149059,-3.6958914538999537
20000410,85.56330735924602,85.81914598736911
20000411,4.00159463843297,41.939769373578635
20000412,97.03880442451897,97.45568733550046
20000413,142.43770902348766,165.59846135073533
20000414,-0.2493712960083938,10.027963700953073
20000415,65.23146688356738,112.81460957174224
20000416,68.4083862543678,88.24541105487506
20000417,64.45038115817468,65.99802236563289
20000418,-5.383673471876338,33.45604519625192
20000419,140.549802303397,156.3789997377608
20000420,39.425075723525474,71.39799272812455
20000421,119.28173449422556,139.54313711974947
20000422,89.89585506350086,111.8215596485468
20000423,9.487390171026732,22.67721230463676
20000424,112.75956394049544,152.1761943616989
20000425,29.301148169396928,52.48717267628784
20000426,126.22063942223232,128.2015142411317
20000427,66.25457452717174,113.49293300608302
20000428,126.34707237097057,151.19311155211295
20000429,88.50631801555318,112.80491538819643
20000430,95.0508559639281,112.37338873392953
20000501,50.26487638534045,82.02226815985715
20000502,141.2167269446448,161.29385723689904
20000503,78.79803984592748,116.27200731066546
20000504,34.771009711635934,78.60013839509355
20000505,71.27864282558487,95.76521606389764
20000506,-46.16136033813329,-13.533744086381638
20000507,10.314963334909866,25.09181297648726
20000508,82.034707498537,113.30484739987453
20000509,8.015521442088813,39.77749111933706
20000510,73.60308579976831,99.20183204769572
20000511,35.75374018915323,43.746043087556224
20000512,-22.905187155509953,13.360306190267469
20000513,9.656465191206154,25.639670672838797
20000514,63.99298214025298,83.403721660305
20000515,68.17455224963464,110.75174486205286
20000516,64.86504976991576,98.92130247444307
20000517,80.64016397142673,84.7737088276743
20000518,80.42065400033778,108.68960842520893
20000519,36.28368708679479,40.629692807217964
20000520,129.3093191702126,161.58214368290032
20000521,23.512374009579307,43.24498961761445
20000522,37.17298505312536,77.8229329103306
20000523,128.38467100313443,167.39361192395
20000524,111.23879780921715,161.22421674796348
20000525,90.77771670807326,105.73623034570866
20000526,-29.954622537539777,-21.200682749340167
20000527,133.8965227489347,143.1624346681386
20000528,92.84825990982229,122.79420924440873
20000529,149.7694013135733,166.49660886748578
20000530,-20.110339068401252,25.232402426566317
20000531,123.62521147364285,127.59302400846562
20000601,-17.501413064725035,20.73942753124465
20000602,73.11191285676884,97.59744510828911
20000603,-25.236003430111698,6.635668370438708
20000604,119.60164586444688,148.9928580919349
20000605,111.46379174500214,137.97672194120983
20000606,63.82014772291866,98.73751547133776
20000607,31.436659445199933,58.72197638449117
20000608,-36.16660090897239,9.95698397465842
20000609,89.48575462891273,117.06963392378461
20000610,40.708536535613774,86.69182315644593
20000611,94.41111989406959,134.72787377950797
20000612,123.27646518572584,165.65385802343636
20000613,145.10430100057715,189.96867471021008
20000614,121.16066847852221,131.2884896207705
20000615,-47.65718316299961,-30.52945226764762
20000616,21.995612895672778,66.96431052445675
20000617,95.9981124848116,103.45885206086392
20000618,-15.674064547711897,8.833180060997027
20000619,54.207321240825856,59.444748654709464
20000620,-39.132402332149276,-31.505062003133453
20000621,-10.000695020719984,19.443769270467328
20000622,-46.2956411078772,-26.490565327807438
20000623,108.73954067148412,129.92414695256954
20000624,-5.215062387923974,20.191510199750994
20000625,19.07033613938054,52.106731739210815
20000626,135.61625869311817,160.58273241414207
20000627,90.88288038470655,107.97149983356563
20000628,-43.63221409373843,-33.9917903576316
20000629,-17.06116870041745,6.1624881718728055
20000630,74.2956802999527,93.073331722673
20000701,65.44571772083351,106.21797981278603
20000702,-2.4214357250982754,-1.65657645072676
20000703,136.84279958495875,165.36268894065734
20000704,72.7931911931792,103.71615444238714
20000705,57.12656060499166,106.52138780893605
20000706,67.9819952709142,112.2502061439466
20000707,96.02440590335392,121.90276952963652
20000708,12.388999095920372,26.814771727006015
20000709,29.644212443218375,30.153462398804958
20000710,-8.03125020497557,4.007788718187117
20000711,-12.761398823932769,29.6103706170751
20000712,138.8744779967867,187.537290093379
20000713,97.91015900985751,132.96287109411347
20000714,48.091761723513414,78.28447213339723
20000715,-4.517074405335353,25.79463217420935
20000716,0.8712963540785879,33.36667781091893
20000717,-38.39416793522488,-38.30471200289291
20000718,36.88332511162415,55.38124530337694
20000719,12.359176398820516,28.823117504573887
20000720,89.2686977630919,138.16535721835436
20000721,25.55036785849618,25.586702809899464
20000722,-14.07926448807304,22.73797136075915
20000723,-45.064254321733756,-24.799908735534306
20000724,-36.550073707350286,-33.3120549806289
20000725,85.87855469971346,103.92619773940002
20000726,40.73936891120906,47.13180941966115
20000727,57.31584222174444,59.18384039705147
20000728,129.3342586080684,163.50691172249861
20000729,148.06778947934086,149.30201818164414
20000730,-6.620603120305213,-6.022397919786765
20000731,82.61564062002016,103.91484184582805
20000801,2.6644753474301286,9.19274284246006
20000802,-45.869800106854264,-23.563419335370273
20000803,101.67573076722829,119.97744666293563
20000804,14.003430164493569,19.117297816468177
20000805,26.692778834379595,58.67813763386526
20000806,67.66342271072115,100.14953202564993
20000807,116.20969104723808,148.44358621636158
20000808,75.79636871822974,119.02786922129908
20000809,124.53013108947906,124.86881812660147
20000810,4.708406963127154,6.0951580120342355
20000811,109.60936678251274,135.76763108161884
20000812,-12.87281113880956,10.427965263273514
20000813,140.55833139438892,190.0867051593923
20000814,87.49765527756306,105.37445876002229
20000815,-6.89846457728831,12.556745141529698
20000816,139.47411809778484,181.25943655979887
20000817,96.17116135403157,127.32577027222688
20000818,0.7883285190051659,4.342084568923593
20000819,-7.337604526503605,-4.454639784414377
20000820,53.64014278613265,80.06773293550243
20000821,-44.86745638909368,-25.02883879778632
20000822,-8.50598491177812,28.265581655730344
20000823,34.93709375030125,66.34020297915272
20000824,24.83399606684511,24.849322927401975
20000825,42.71508487296214,43.558967739417255
20000826,5.525741258946382,47.511465585213855
20000827,67.35686929163376,75.58612829782436
20000828,122.77112118464628,151.25089706559604
20000829,-26.49362880759338,20.531211680551586
20000830,53.47582143082283,101.80615365523582
20000831,-23.586378730969336,18.62625807253694
20000901,93.37193623851874,137.81809878674696
20000902,29.21194056145875,74.4648780762245
20000903,63.0842623717018,66.91205286207058
20000904,-13.344032757184277,29.518108296301275
20000905,-21.030448131324555,-0.2438417694370223
20000906,47.61125612979092,49.744538848411686
20000907,21.122547569991124,47.781102576271365
20000908,138.08638905056262,143.9215913281499
20000909,103.06505076139305,107.0207742957901
20000910,99.73272397010946,123.11166490073458
20000911,130.7439479491867,146.48239723694863
20000912,-33.31551291159629,10.750371118096325
20000913,60.43849398448131,76.21803615731523
20000914,66.89521379115378,108.02402884972082
20000915,142.38727570944582,142.63183644860956
20000916,8.42950535850977,55.88993209727613
20000917,-1.8342440169106355,0.8822072140499628
20000918,-29.941211546900437,-16.797043816748
20000919,-46.71407408170516,-45.46974561400198
20000920,135.9058633584381,183.873610263807
20000921,83.98330931818201,86.56756523385533
20000922,107.03058240462755,124.48073448397115
20000923,6.346021150789816,39.53803607150425
20000924,67.28203323726534,83.38282306781088
20000925,-37.208946775803774,-36.83460974702261
20000926,47.12551918692458,59.15414583935821
20000927,145.49902794888936,181.23366028232027
20000928,125.30104906331816,144.21497045437874
20000929,17.631790367369128,58.646057274009436
20000930,142.3140309082997,179.26302947649845
20001001,-3.6596747057590973,25.639653989071896
20001002,139.8637644831363,144.58753074060496
20001003,138.2755409412997,187.37551140582255
20001004,109.84051747047833,135.87416031536273
20001005,76.08958737335823,89.09855161789848
20001006,124.85759332498941,154.96432525128267
20001007,8.604056901559343,43.943047881833564
20001008,119.78871106258364,143.1639359799529
20001009,73.57533838350476,105.66688752876973
20001010,-47.3526284482201,-41.95062253948285
20001011,19.446703586443913,63.14998114053044
20001012,-20.371827810366995,13.664428758655148
20001013,146.36587796365063,185.01522598229712
20001014,45.67406140799761,51.36081442178346
20001015,49.47827309973254,75.44340722958569
20001016,77.89450327974473,112.52424230679327
20001017,23.716921225923503,49.83106370152467
20001018,-22.619945662880212,-17.65949593488688
20001019,114.4235466388491,117.45650620637996
20001020,-12.030417619448407,18.770394163356762
20001021,52.263796509291204,92.10835965728769
20001022,-5.136594205052147,44.6948578397901
20001023,-30.43110310119319,-2.0202292236576334
20001024,122.43830348433666,133.91317084267234
20001025,144.58389780462605,164.83772599647105
20001026,142.16693161260002,147.49891410218893
20001027,131.3110998442358,152.00463329305336
20001028,104.80946653972777,146.81783053707392
20001029,16.629030405728386,36.13901600029966
20001030,-33.779722002400646,-31.19304321193183
20001031,31.44823428276147,39.74380532256349
20001101,-3.5531715658114527,29.930713575790726
20001102,-23.502473048403406,11.058802686342663
20001103,-39.31456364263495,-29.412476163490474
20001104,95.11887284211575,135.6259499509911
20001105,-47.7145082749938,-33.671726680628126
20001106,104.11614970055525,131.9019113810965
20001107,-20.61067091992499,-5.225388808386704
20001108,-34.09558348264885,0.5602674742949887
20001109,-32.079393152278925,-13.295637409870462
20001110,84.40956147078289,122.49990761175233
20001111,-0.926558029431046,23.244746803222633
20001112,34.10789333601969,66.12140502021694
20001113,61.473758264783385,107.77641515278819
20001114,122.11023476575875,143.87747381580596
20001115,95.40885254226565,122.94110129872902
20001116,4.065581047742928,13.521470525184876
20001117,-23.70344014177448,10.968173016236385
20001118,-38.925135915760414,-28.289763479640065
20001119,10.319726896188497,44.817637270523484
20001120,2.423629847935649,48.58280136509608
20001121,41.22811336009593,88.29315782312449
20001122,86.65626710953609,126.7476763812188
20001123,89.12508912777145,116.08231895741488
20001124,6.703769316433328,48.564695757930515
20001125,25.9853911800241,48.87337617319339
20001126,-13.769807652619392,5.0760774340030395
20001127,107.70910246130374,142.82585893409157
20001128,-38.63038471335194,-28.264179461854358
20001129,89.39944834499747,93.1134253188337
20001130,105.73907918822067,124.04041044417329
20001201,105.48151236975063,122.51327960584901
20001202,1.8845128690709867,7.910718022979202
20001203,24.762627586512288,67.49074237883143
20001204,67.5199270392778,100.92731644468822
20001205,4.564380484893404,5.853938659371832
20001206,24.170559843577742,51.17853769896699
20001207,-10.589143962872072,-2.8989846153634815
20001208,41.971176751201476,67.53218358853462
20001209,-41.077539749177184,-2.514911780529708
20001210,109.9591769141236,130.61185771737664
20001211,-34.608710602673455,-4.765466168378474
20001212,53.76702976630521,81.08897621926505
20001213,11.362019909039223,40.24231289694018
20001214,65.5085897662751,89.41444649180798
20001215,141.886668166685,150.23826640960726
20001216,79.11404889120077,91.1947623668487
20001217,-42.92751284890181,1.774954481945663
20001218,36.080487901612244,72.99081226959706
20001219,52.00337046365004,101.14666239147687
20001220,57.2354989406904,59.942002752909886
20001221,86.27850212076757,102.10710734678324
20001222,5.519219546353216,53.48360407287979
20001223,-24.22788690673596,-2.2589463614024012
20001224,28.53513530941887,58.75200762606086
20001225,141.28114455918976,169.76821652235168
20001226,-12.573821649831052,-5.5393514897237655
20001227,130.7967909856474,167.3520059120596
20001228,58.76119001546527,61.67681993931066
20001229,41.382284329153165,68.28042890374851
20001230,126.40828204597791,154.04017125688452
20001231,41.72079235371717,51.81321487383998
20010101,94.83352732230865,132.35473859906512
20010102,29.8050643406204,74.61390515313308
20010103,130.80887858019153,179.7622785580674
20010104,88.00500403824547,89.34585084522703
20010105,89.92441085010334,105.41065619084873
20010106,15.54408031142378,61.785270982749424
20010107,101.35572854737785,103.88099889888724
20010108,77.21221108942827,90.81347076862636
20010109,-1.9959453240580904,24.673482392632362
20010110,-17.892235502948715,19.117621465780104
20010111,109.27829490346635,120.68111593134088
20010112,141.8333206070445,156.85052999772648
20010113,41.62776545200857,51.3546869134533
20010114,68.19683306473698,90.34993578117172
20010115,121.54452883871092,146.7618313220289
20010116,41.44469067077141,86.40603920580622
20010117,140.37489536654724,178.9126143884402
20010118,65.15023240897449,100.91748493917257
20010119,114.153424140263,142.78691204812802
20010120,131.76874368254767,148.1977538109757
20010121,113.10476375371377,116.60861076912978
20010122,-18.117107310208812,-5.176727059849677
20010123,75.77968781234009,85.51405076354796
20010124,29.686851723935415,41.08171566291894
20010125,-37.45740959533086,-26.11866553634686
20010126,34.80645037796839,56.333784455265615
20010127,1.7368133778815409,20.772557361277464
20010128,119.80766168570216,136.65999981794715
20010129,-43.33907469066076,0.7228038837598376
20010130,141.7965443726947,151.93341510145297
20010131,21.073769694385923,29.256453304072558
20010201,21.341378080508576,25.141522812338927
20010202,-46.734299463258424,-0.4912916894630115
20010203,-12.953534952763214,-3.236219725688761
20010204,30.251900160721746,58.86529941337379
20010205,135.8582834605428,154.54417442737846
20010206,-30.077013955745734,-2.312026419044976
20010207,139.0603066958159,171.18862363183487
20010208,123.89770610932645,165.90155759816886
20010209,40.83247938151035,66.19563102928902
20010210,15.340176353652012,31.702211930621303
20010211,-3.451174144188629,5.602822041154109
20010212,72.89294129537487,103.23379236731591
20010213,-43.38508170489887,-36.78486228750224
20010214,-46.878787110634356,-4.088429495302904
20010215,35.75914449964757,37.14861889864479
20010216,-36.38518520505596,5.879806911372619
20010217,0.38819764921858013,11.350528742576866
20010218,-5.767816930783232,18.62507527101515
20010219,0.6382387445703852,37.16427388820763
20010220,-23.78895375694845,15.419388187816068
20010221,-47.592755420469146,-27.503765955837796
20010222,-26.903140572250383,-1.9304026289653216
20010223,73.69605190254957,75.17468480896473
20010224,144.85124256361007,162.05254552425745
20010225,148.0690003121788,161.14794270488156
20010226,31.81081907461232,51.31427278012896
20010227,-17.409114790678927,-2.364446274697398
20010228,77.75235147330586,85.7393416558109
20010301,48.06106930974743,95.14758522963912
20010302,147.8819554568863,169.3458971744774
20010303,-36.93915856964396,-5.049022967478038
20010304,106.64688766276262,152.98494447261834
20010305,7.679699466298784,36.30339020881045
20010306,-1.7162759846852005,4.63368226781089
20010307,82.5009143065352,121.9299821494136
20010308,-0.7873630018071065,37.945840596891045
20010309,83.17182351183754,103.40231053675302
20010310,53.461703440457754,80.43138467553351
20010311,34.81779768716986,56.06209792064041
20010312,60.9375617322838,72.14978442577521
20010313,7.410303983925948,45.556389524309914
20010314,91.31494125459578,128.53669256957875
20010315,32.9713738667128,65.32416846241577
20010316,22.109112097178453,44.89113662487131
20010317,115.73138291114755,138.97168454508056
20010318,134.99338239063843,149.91557481201946
20010319,-40.79853782254062,-27.512308294928808
20010320,-3.474601434046898,38.9739684070537
20010321,19.703873898512647,62.67258501920258
20010322,112.99329587404947,113.76053977150146
20010323,147.09828552865952,183.07860287190215
20010324,143.79434093407036,160.29044661902694
20010325,130.98966910998539,176.95703629484126
20010326,9.311253012805976,21.417260671459243
20010327,148.40224868289482,165.17240563538527
20010328,-0.11599178870975724,37.250812936138814
20010329,-28.818769023553557,-25.113801020115304
20010330,140.19052221107881,175.5924745518568
20010331,-3.315948906380739,30.41799227745279
20010401,87.95365301555009,103.15473531002957
20010402,-38.328728203882264,-2.690262262683646
20010403,96.14181982549523,141.28805503733906
20010404,126.34404246676793,166.5411035045479
20010405,4.487379093192501,30.379496225499437
20010406,25.811379215485708,32.43365431884287
20010407,24.859236664183214,69.47619833828955
20010408,99.75765150802663,124.24355547945217
20010409,-2.4385514921922313,17.955324970355324
20010410,-15.629380190471398,11.758278737997895
20010411,39.85832973754761,50.53571102192561
20010412,10.8936814754639,27.703239365493953
20010413,117.83782445173048,154.6131016039294
20010414,-2.4516347968722485,25.722084306481
20010415,50.47789149785229,88.59183425804332
20010416,138.51671993958607,176.61495004168486
20010417,76.79953954893215,114.47850947347999
20010418,123.45788109249295,130.66731202511738
20010419,138.04193787095346,170.5520104283922
20010420,100.15297237727039,124.1619686306883
20010421,89.91501204495027,93.0195596611913
20010422,143.59311332084542,185.34580244643763
20010423,148.88015792953587,159.86591666214804
20010424,40.36433653395193,41.01135039709988
20010425,-35.826044363158324,-3.6542000403102435
20010426,8.55880628810377,17.164071899823757
20010427,-19.52905886245391,-16.44372522090857
20010428,33.49727495920236,80.18582179568978
20010429,-23.742134305348795,-16.31820436581186
20010430,70.8235608041764,96.82602738613859
20010501,26.56161183157082,44.926576407004404
20010502,129.077176857642,131.31420674925886
20010503,143.55893435970037,159.27662279779278
20010504,59.37698033388443,76.900499666659
20010505,4.964713973519319,29.636598322450258
20010506,68.44608375236736,103.78281247739753
20010507,129.35223164488195,179.3511292339181
20010508,31.346669167149656,57.27523266958208
20010509,60.41565533839417,107.55331118888512
20010510,4.330553521229175,30.70310219196947
20010511,41.0888298900054,70.77294576914466
20010512,30.342707075919726,37.296058533372296
20010513,-0.3173069834057962,28.22398288645285
20010514,51.17327676506167,64.20137764667801
20010515,12.076165195962286,25.778586535572785
20010516,24.606972776149494,46.30085558442964
20010517,54.99408845085285,87.68100184555688
20010518,100.1190045857975,130.9854905667797
20010519,16.701493158255065,32.01527561552984
20010520,134.83175332415271,136.26933442102086
20010521,122.46370936718047,134.66603837336427
20010522,-40.261940804894294,-17.62038841303533
20010523,0.7285048513645531,46.20427620097797
20010524,39.22710253184039,69.74524498318462
20010525,-29.074422251505183,14.800973981207719
20010526,19.695197806699415,49.39656996470923
20010527,98.0195051235365,120.1778769235835
20010528,86.10289622856517,102.53198666704904
20010529,74.47688571320097,122.98154630930287
20010530,92.10568054446912,116.01811602212909
20010531,-9.015262608059649,8.947071798283245
20010601,18.339622972946422,63.72603285713449
20010602,85.24849645549257,125.84171441116834
20010603,125.84695260626542,155.28392618181945
20010604,58.73561076561904,87.038822484731
20010605,6.539930189107324,31.40746111247794
20010606,-43.952948398803485,-39.13706578651154
20010607,92.06736579484267,126.44222652813511
20010608,-48.42317929831192,-29.646502441238983
20010609,24.535813964199104,25.38692778346147
20010610,56.10744291255636,92.41022727519183
20010611,134.42229235343862,140.88764297712495
20010612,-32.10109099341998,7.794741050260818
20010613,31.188464393656744,44.166743206376914
20010614,-45.13736005796844,-15.816978990961143
20010615,18.522196868318062,47.01040281895136
20010616,74.44621176795899,83.28972070051037
20010617,5.8135896457196745,27.76545714181791
20010618,-8.050010068872982,32.90187331114517
20010619,-26.85935333458127,21.73963269489336
20010620,65.42804880406837,66.33630314774467
20010621,89.0540011809372,96.38671033157682
20010622,84.39142811916447,115.26340668280719
20010623,139.77220414410147,139.89785945935472
20010624,-49.45935722129946,-11.559856349682207
20010625,79.4393307788072,108.58997621801316
20010626,70.07844741952792,103.72167442160347
20010627,67.74792199405763,98.95996670237432
20010628,142.5540639680485,172.50475346456813
20010629,-46.62566532599206,-41.50504570063597
20010630,89.29648614029003,101.05772354968971
20010701,112.73572994037269,135.9316020578052
20010702,51.96143932431683,68.68096412337664
20010703,16.79297391936183,55.94600026899562
20010704,108.16803264548098,141.9316827171541
20010705,-30.55141487351507,-14.977896052178863
20010706,38.407127545985055,85.96158944277174
20010707,53.99047491416764,86.2025717027417
20010708,88.7912821869095,131.12254054470662
20010709,-31.822853593518108,13.406410800131436
20010710,-4.448099692427809,5.433563126535673
20010711,32.06031253802513,51.94687221951746
20010712,74.65893460402613,77.70738245943974
20010713,127.3921562434835,134.78321336347364
20010714,73.7652336482753,103.13854567213889
20010715,-23.307705813013115,2.5489544017814865
20010716,146.11602655745648,167.99219866008042
20010717,124.35714695109858,160.20526643459206
20010718,50.54415222906481,63.839479924297336
20010719,134.4695963593266,155.19195123033862
20010720,58.276158751427154,105.18697228696314
20010721,134.66121357783263,163.01573039558934
20010722,115.97947372066864,150.05114867473418
20010723,143.65728205885947,180.93214049004013
20010724,133.95656215563167,156.29227933458782
20010725,-42.79323651428611,-21.252763818475167
20010726,-15.045599167812007,8.46461769538272
20010727,27.826935420237152,70.92792040049707
20010728,140.42853945908416,158.60932024012385
20010729,10.005783895185916,54.2698870763374
20010730,-17.90647122247979,-15.86062960233721
20010731,127.26093321731197,139.90269121108386
20010801,39.278883096640584,84.14832398877007
20010802,131.57511887086523,178.21366825605423
20010803,-17.953906735971348,-7.570160806089465
20010804,82.2235023016199,93.08149048536605
20010805,38.052750565898364,75.76504619560129
20010806,-34.70264619394292,-16.629374222903856
20010807,89.29262893050011,99.57542286129473
20010808,-0.5202488921692616,10.841520728137132
20010809,-42.076895484096454,-26.867682567548055
20010810,-38.01114035008535,3.6382569389198167
20010811,-37.78429258664253,-14.965409644245746
20010812,131.54659149700788,137.9010221009929
20010813,97.9767835658202,116.55358745557689
20010814,129.61247144274702,145.7708610888872
20010815,84.51646225930428,88.32154746374027
20010816,55.787985806176636,96.95256259273464
20010817,10.889272869475652,47.456800281507114
20010818,149.5924502657347,171.37055519117786
20010819,22.43781178787787,57.514954597032
20010820,44.12978984278191,61.06526027845459
20010821,25.649034984692353,72.44083569968043
20010822,145.90538586709172,170.94447168552685
20010823,-15.068322920998845,-9.508176692272258
20010824,15.597600181615935,39.356696895833124
20010825,86.06973320300031,104.0762729006743
20010826,-37.358476332273874,-35.65326683325191
20010827,71.4498748023082,88.9353646832629
20010828,45.529300575283216,94.34634146493164
20010829,6.799995352420218,19.782463621626782
20010830,-2.3173438151883996,33.88279472542824
20010831,52.902548659751346,60.609540937624345
20010901,23.585516107408267,32.051540332400805
20010902,41.30397825253107,56.12852676055716
20010903,17.495476352847984,18.22621237862574
20010904,144.09873871919552,168.28100692728955
20010905,-23.312113650879198,25.179161535673884
20010906,-30.63920936432516,-16.562663792079388
20010907,18.678345758183212,52.16972386138791
20010908,68.20538017409825,110.41943589466639
20010909,81.83529437000566,128.80809526562663
20010910,29.45134943360841,30.717666043836562
20010911,149.85559878443422,192.11152001498502
20010912,20.37859923860852,24.448578552128318
20010913,94.28133359199049,109.95066716213965
20010914,77.51653890615857,114.64914442457524
20010915,112.61077264949213,131.02275198148033
20010916,145.245132690764,148.070913945423
20010917,127.95873128910804,165.1209818578552
20010918,102.91239487154171,130.75069865571905
20010919,89.64969556365811,112.91270762445042
20010920,17.099633935179924,37.77747839041748
20010921,-20.462884358658528,10.944899185420514
20010922,-37.47279938803805,8.379681674886449
20010923,-1.6196591597030352,19.40332438782623
20010924,36.456296236259725,55.837000269971085
20010925,54.39925472599649,72.46259620433686
20010926,104.61671081097433,114.57624655100012
20010927,141.7481846113186,183.38634450196167
20010928,-26.535903923037797,-15.027825040311743
20010929,-28.599171961241687,-0.8785926879461385
20010930,67.93894460271015,107.0060144434596
20011001,99.07961478945859,100.36933883941158
20011002,119.63007606939698,144.80578136559222
20011003,137.1664160433577,157.27733376030685
20011004,146.6852484521284,150.32440094674484
20011005,29.960338444905176,70.89655637385397
20011006,26.067036705514624,46.21634902080123
20011007,-20.438264660545524,-1.8031292537327381
20011008,86.98688773671188,120.65772986446373
20011009,81.35239168816742,103.5262103305498
20011010,122.41251917024145,141.01672494158024
20011011,-30.548401042471873,-2.42632038838385
20011012,49.55538156506836,67.6171721321328
20011013,66.21638593441261,103.8982251804111
20011014,-1.6885919920163195,36.22566769325348
20011015,-16.194918774167743,21.557110042688105
20011016,121.9161672839243,161.4334557329019
20011017,-38.29301555288824,-11.119387740569213
20011018,44.12418078361458,85.12756490597428
20011019,-26.833199739822945,-13.409020959861163
20011020,41.411752266273474,87.13146030803436
20011021,145.99246526846187,166.094282188111
20011022,34.74127069109456,61.25205908513892
20011023,121.42498350091347,129.73724136671947
20011024,-26.53688716336122,-24.784687290437596
20011025,4.250415352372827,8.838157582589051
20011026,30.758548133466903,30.867459763242344
20011027,29.962428001866147,68.4937185902207
20011028,84.27669573403062,122.25830685415256
20011029,18.943625475101534,39.781456699734186
20011030,92.75337368200327,123.18506667642279
20011031,77.8373798450785,85.3395939775068
20011101,29.832229050954616,72.05970322435161
20011102,36.352025530863855,67.40533091026452
20011103,72.90553996206415,90.52385173008653
20011104,-35.99156197107107,6.822893894250534
20011105,114.48134767113807,150.01277169163743
20011106,80.68423222272739,101.59808399697633
20011107,95.26849288356705,113.42456715406067
20011108,57.38460021647809,67.46035677866244
20011109,-27.904577801651055,-19.165139236615854
20011110,31.007122659389985,53.58132647917678
20011111,31.074716569711214,49.57350323963341
20011112,14.208598008643381,17.27799316012718
20011113,-44.009935019050126,-28.502483394087555
