Date,AvgTemp
20000403,236.5308816474262
20000404,65.76243717888045
20000405,23.276544802846733
20000406,184.60517392403324
20000407,-41.956981525002575
20000408,281.5760116869452
20000409,-48.121809522981174
20000410,221.12661471849205
20000411,58.00318927686594
20000412,244.07760884903794
20000413,334.87541804697526
20000414,49.50125740798321
20000415,180.46293376713476
20000416,186.81677250873562
20000417,178.90076231634936
20000418,39.23265305624732
20000419,331.09960460679406
20000420,128.85015144705093
20000421,288.5634689884511
20000422,229.7917101270017
20000423,68.97478034205346
20000424,275.5191278809909
20000425,108.60229633879385
20000426,302.44127884446465
20000427,182.50914905434348
20000428,302.6941447419411
20000429,227.01263603110635
20000430,240.1017119278562
20000501,150.5297527706809
20000502,332.4334538892896
20000503,207.59607969185495
20000504,119.54201942327188
20000505,192.55728565116976
20000506,-42.32272067626659
20000507,70.62992666981972
20000508,214.069414997074
20000509,66.03104288417762
20000510,197.20617159953662
20000511,121.50748037830645
20000512,4.189625688980092
20000513,69.3129303824123
20000514,177.98596428050593
20000515,186.3491044992693
20000516,179.7300995398315
20000517,211.28032794285346
20000518,210.84130800067555
20000519,122.5673741735896
20000520,308.6186383404252
20000521,97.02474801915862
20000522,124.34597010625072
20000523,306.76934200626886
20000524,272.4775956184343
20000525,231.5554334161465
20000526,-9.909245075079554
20000527,317.79304549786946
20000528,235.69651981964455
20000529,349.53880262714665
20000530,9.779321863197499
20000531,297.2504229472857
20000601,14.99717387054993
20000602,196.22382571353768
20000603,-0.4720068602233951
20000604,289.20329172889376
20000605,272.9275834900043
20000606,177.64029544583732
20000607,112.87331889039987
20000608,-22.333201817944783
20000609,228.97150925782546
20000610,131.41707307122755
20000611,238.8222397881392
20000612,296.5529303714517
20000613,340.20860200115436
20000614,292.3213369570444
20000615,-45.31436632599921
20000616,93.99122579134556
20000617,241.9962249696232
20000618,18.651870904576207
20000619,158.4146424816517
20000620,-28.26480466429855
20000621,29.99860995856003
20000622,-42.59128221575441
20000623,267.47908134296824
20000624,39.56987522415205
20000625,88.14067227876109
20000626,321.2325173862364
20000627,231.76576076941308
20000628,-37.26442818747686
20000629,15.877662599165099
20000630,198.59136059990539
20000701,180.89143544166703
20000702,45.157128549803446
20000703,323.6855991699175
20000704,195.5863823863584
20000705,164.2531212099833
20000706,185.9639905418284
20000707,242.04881180670785
20000708,74.77799819184074
20000709,109.28842488643674
20000710,33.93749959004886
20000711,24.477202352134462
20000712,327.7489559935734
20000713,245.82031801971505
20000714,146.18352344702683
20000715,40.96585118932929
20000716,51.742592708157176
20000717,-26.788335870449753
20000718,123.7666502232483
20000719,74.71835279764103
20000720,228.5373955261838
20000721,101.10073571699235
20000722,21.84147102385392
20000723,-40.12850864346751
20000724,-23.100147414700565
20000725,221.75710939942692
20000726,131.47873782241814
20000727,164.6316844434889
20000728,308.6685172161368
20000729,346.1355789586818
20000730,36.758793759389576
20000731,215.23128124004032
20000801,55.328950694860254
20000802,-41.73960021370853
20000803,253.35146153445658
20000804,78.00686032898713
20000805,103.38555766875919
20000806,185.32684542144227
20000807,282.4193820944762
20000808,201.59273743645946
20000809,299.0602621789581
20000810,59.41681392625431
20000811,269.2187335650255
20000812,24.25437772238088
20000813,331.11666278877783
20000814,224.99531055512614
20000815,36.20307084542338
20000816,328.94823619556973
20000817,242.34232270806314
20000818,51.57665703801033
20000819,35.32479094699279
20000820,157.2802855722653
20000821,-39.73491277818737
20000822,32.98803017644376
20000823,119.8741875006025
20000824,99.66799213369022
20000825,135.43016974592427
20000826,61.051482517892765
20000827,184.7137385832675
20000828,295.5422423692926
20000829,-2.987257615186767
20000830,156.95164286164567
20000831,2.8272425380613253
20000901,236.74387247703748
20000902,108.4238811229175
20000903,176.1685247434036
20000904,23.311934485631447
20000905,7.939103737350894
20000906,145.22251225958183
20000907,92.24509513998225
20000908,326.1727781011252
20000909,256.1301015227861
20000910,249.46544794021892
20000911,311.4878958983734
20000912,-16.63102582319258
20000913,170.87698796896262
20000914,183.79042758230753
20000915,334.7745514188916
20000916,66.85901071701954
20000917,46.33151196617873
20000918,-9.882423093800874
20000919,-43.42814816341032
20000920,321.8117267168762
20000921,217.96661863636402
20000922,264.0611648092551
20000923,62.69204230157963
20000924,184.56406647453068
20000925,-24.41789355160755
20000926,144.25103837384916
20000927,340.9980558977787
20000928,300.60209812663635
20000929,85.26358073473827
20000930,334.6280618165994
20001001,42.680650588481804
20001002,329.72752896627253
20001003,326.5510818825994
20001004,269.6810349409567
20001005,202.17917474671646
20001006,299.7151866499788
20001007,67.20811380311869
20001008,289.5774221251673
20001009,197.15067676700954
20001010,-44.705256896440204
20001011,88.89340717288782
20001012,9.256344379266013
20001013,342.73175592730126
20001014,141.34812281599523
20001015,148.9565461994651
20001016,205.78900655948942
20001017,97.433842451847
20001018,4.7601086742395715
20001019,278.8470932776982
20001020,25.939164761103186
20001021,154.5275930185824
20001022,39.7268115898957
20001023,-10.862206202386382
20001024,294.87660696867334
20001025,339.16779560925215
20001026,334.33386322520005
20001027,312.6221996884716
20001028,259.61893307945553
20001029,83.25806081145677
20001030,-17.559444004801293
20001031,112.89646856552294
20001101,42.89365686837709
20001102,2.99505390319319
20001103,-28.629127285269895
20001104,240.2377456842315
20001105,-45.42901654998759
20001106,258.2322994011105
20001107,8.778658160150021
20001108,-18.1911669652977
20001109,-14.158786304557847
20001110,218.81912294156578
20001111,48.14688394113791
20001112,118.21578667203937
20001113,172.94751652956677
20001114,294.2204695315175
20001115,240.81770508453133
20001116,58.131162095485855
20001117,2.5931197164510422
20001118,-27.85027183152082
20001119,70.639453792377
20001120,54.8472596958713
20001121,132.45622672019186
20001122,223.31253421907218
20001123,228.25017825554286
20001124,63.407538632866654
20001125,101.9707823600482
20001126,22.460384694761217
20001127,265.41820492260746
20001128,-27.26076942670388
20001129,228.79889668999493
20001130,261.47815837644134
20001201,260.96302473950124
20001202,53.76902573814198
20001203,99.52525517302459
20001204,185.0398540785556
20001205,59.12876096978681
20001206,98.34111968715548
20001207,28.821712074255856
20001208,133.94235350240297
20001209,-32.15507949835437
20001210,269.91835382824723
20001211,-19.21742120534691
20001212,157.5340595326104
20001213,72.72403981807844
20001214,181.0171795325502
20001215,333.77333633337
20001216,208.22809778240156
20001217,-35.85502569780363
20001218,122.16097580322449
20001219,154.0067409273001
20001220,164.47099788138078
20001221,222.55700424153517
20001222,61.03843909270643
20001223,1.5442261865280749
20001224,107.07027061883775
20001225,332.5622891183795
20001226,24.852356700337896
20001227,311.59358197129484
20001228,167.52238003093055
20001229,132.7645686583063
20001230,302.81656409195585
20001231,133.44158470743434
20010101,239.66705464461734
20010102,109.6101286812408
20010103,311.6177571603831
20010104,226.01000807649092
20010105,229.84882170020668
20010106,81.08816062284757
20010107,252.7114570947557
20010108,204.42442217885653
20010109,46.00810935188382
20010110,14.215528994102566
20010111,268.5565898069327
20010112,333.66664121408905
20010113,133.25553090401715
20010114,186.39366612947398
20010115,293.0890576774218
20010116,132.88938134154282
20010117,330.7497907330945
20010118,180.30046481794898
20010119,278.30684828052597
20010120,313.53748736509533
20010121,276.20952750742754
20010122,13.765785379582374
20010123,201.55937562468014
20010124,109.37370344787084
20010125,-24.914819190661717
20010126,119.61290075593678
20010127,53.47362675576308
20010128,289.6153233714043
20010129,-36.678149381321525
20010130,333.5930887453894
20010131,92.14753938877183
20010201,92.68275616101715
20010202,-43.46859892651685
20010203,24.092930094473573
20010204,110.50380032144349
20010205,321.7165669210856
20010206,-10.15402791149147
20010207,328.12061339163176
20010208,297.79541221865287
20010209,131.6649587630207
20010210,80.68035270730402
20010211,43.097651711622746
20010212,195.78588259074974
20010213,-36.77016340979775
20010214,-43.75757422126871
20010215,121.51828899929512
20010216,-22.770370410111916
20010217,50.77639529843716
20010218,38.46436613843353
20010219,51.276477489140774
20010220,2.4220924861031
20010221,-45.18551084093829
20010222,-3.806281144500767
20010223,197.39210380509917
20010224,339.7024851272201
20010225,346.1380006243576
20010226,113.62163814922465
20010227,15.181770418642149
20010228,205.5047029466117
20010301,146.12213861949485
20010302,345.76391091377263
20010303,-23.87831713928792
20010304,263.29377532552525
20010305,65.35939893259757
20010306,46.5674480306296
20010307,215.0018286130704
20010308,48.42527399638578
20010309,216.34364702367506
20010310,156.9234068809155
20010311,119.63559537433973
20010312,171.8751234645676
20010313,64.8206079678519
20010314,232.6298825091916
20010315,115.94274773342562
20010316,94.2182241943569
20010317,281.4627658222951
20010318,319.98676478127686
20010319,-31.59707564508123
20010320,43.05079713190621
20010321,89.4077477970253
20010322,275.98659174809893
20010323,344.19657105731903
20010324,337.5886818681407
20010325,311.97933821997077
20010326,68.62250602561195
20010327,346.80449736578964
20010328,49.76801642258049
20010329,-7.6375380471071175
20010330,330.38104442215763
20010331,43.36810218723852
20010401,225.90730603110018
20010402,-26.657456407764535
20010403,242.28363965099047
20010404,302.6880849335359
20010405,58.974758186385
20010406,101.62275843097142
20010407,99.71847332836643
20010408,249.51530301605322
20010409,45.122897015615536
20010410,18.741239619057204
20010411,129.71665947509524
20010412,71.7873629509278
20010413,285.67564890346097
20010414,45.0967304062555
20010415,150.9557829957046
20010416,327.03343987917214
20010417,203.5990790978643
20010418,296.9157621849859
20010419,326.0838757419069
20010420,250.30594475454077
20010421,229.83002408990052
20010422,337.18622664169084
20010423,347.76031585907174
20010424,130.72867306790386
20010425,-21.652088726316656
20010426,67.11761257620753
20010427,10.941882275092185
20010428,116.99454991840472
20010429,2.5157313893024114
20010430,191.6471216083528
20010501,103.12322366314163
20010502,308.154353715284
20010503,337.1178687194008
20010504,168.75396066776887
20010505,59.92942794703864
20010506,186.8921675047347
20010507,308.7044632897639
20010508,112.69333833429931
20010509,170.83131067678835
20010510,58.66110704245835
20010511,132.1776597800108
20010512,110.68541415183945
20010513,49.36538603318841
20010514,152.34655353012334
20010515,74.15233039192456
20010516,99.21394555229898
20010517,159.9881769017057
20010518,250.23800917159497
20010519,83.40298631651012
20010520,319.66350664830543
20010521,294.92741873436097
20010522,-30.52388160978858
20010523,51.45700970272911
20010524,128.45420506368077
20010525,-8.148844503010366
20010526,89.39039561339882
20010527,246.03901024707298
20010528,222.20579245713031
20010529,198.95377142640194
20010530,234.21136108893825
20010531,31.969474783880703
20010601,86.67924594589283
20010602,220.4969929109851
20010603,301.69390521253086
20010604,167.4712215312381
20010605,63.07986037821465
20010606,-37.905896797606964
20010607,234.13473158968537
20010608,-46.84635859662385
20010609,99.0716279283982
20010610,162.2148858251127
20010611,318.84458470687724
20010612,-14.202181986839957
20010613,112.37692878731349
20010614,-40.27472011593689
20010615,87.04439373663612
20010616,198.89242353591797
20010617,61.62717929143935
20010618,33.899979862254035
20010619,-3.7187066691625414
20010620,180.8560976081367
20010621,228.1080023618744
20010622,218.78285623832895
20010623,329.54440828820293
20010624,-48.91871444259892
20010625,208.8786615576144
20010626,190.15689483905584
20010627,185.49584398811527
20010628,335.10812793609693
20010629,-43.25133065198412
20010630,228.59297228058006
20010701,275.4714598807454
20010702,153.92287864863366
20010703,83.58594783872365
20010704,266.336065290962
20010705,-11.10282974703014
20010706,126.81425509197011
20010707,157.9809498283353
20010708,227.58256437381903
20010709,-13.645707187036216
20010710,41.10380061514438
20010711,114.12062507605026
20010712,199.31786920805226
20010713,304.784312486967
20010714,197.53046729655063
20010715,3.3845883739737737
20010716,342.232053114913
20010717,298.71429390219714
20010718,151.08830445812964
20010719,318.9391927186532
20010720,166.5523175028543
20010721,319.32242715566525
20010722,281.9589474413373
20010723,337.31456411771893
20010724,317.91312431126335
20010725,-35.58647302857221
20010726,19.908801664375986
20010727,105.6538708404743
20010728,330.8570789181683
20010729,70.01156779037183
20010730,14.187057555040417
20010731,304.521866434624
20010801,128.55776619328117
20010802,313.1502377417304
20010803,14.092186528057304
20010804,214.4470046032398
20010805,126.10550113179673
20010806,-19.405292387885844
20010807,228.58525786100023
20010808,48.95950221566147
20010809,-34.15379096819291
20010810,-26.022280700170697
20010811,-25.568585173285065
20010812,313.09318299401576
20010813,245.9535671316404
20010814,309.224942885494
20010815,219.03292451860852
20010816,161.57597161235327
20010817,71.77854573895131
20010818,349.1849005314694
20010819,94.87562357575572
20010820,138.2595796855638
20010821,101.2980699693847
20010822,341.81077173418345
20010823,19.86335415800231
20010824,81.19520036323188
20010825,222.13946640600062
20010826,-24.71695266454774
20010827,192.89974960461643
20010828,141.05860115056643
20010829,63.59999070484044
20010830,45.3653123696232
20010831,155.8050973195027
20010901,97.17103221481653
20010902,132.60795650506213
20010903,84.99095270569597
20010904,338.19747743839105
20010905,3.375772698241608
20010906,-11.278418728650319
20010907,87.35669151636642
20010908,186.4107603481965
20010909,213.6705887400113
20010910,108.90269886721683
20010911,349.71119756886844
20010912,90.75719847721703
20010913,238.56266718398098
20010914,205.03307781231715
20010915,275.22154529898427
20010916,340.49026538152805
20010917,305.9174625782161
20010918,255.82478974308344
20010919,229.29939112731626
20010920,84.19926787035985
20010921,9.074231282682943
20010922,-24.945598776076096
20010923,46.76068168059393
20010924,122.91259247251944
20010925,158.79850945199297
20010926,259.23342162194865
20010927,333.4963692226372
20010928,-3.0718078460755915
20010929,-7.1983439224833745
20010930,185.87788920542033
20011001,248.15922957891718
20011002,289.26015213879396
20011003,324.33283208671537
20011004,343.3704969042568
20011005,109.92067688981035
20011006,102.13407341102925
20011007,9.123470678908951
20011008,223.97377547342376
20011009,212.70478337633483
20011010,294.82503834048293
20011011,-11.096802084943747
20011012,149.11076313013672
20011013,182.43277186882523
20011014,46.62281601596736
20011015,17.610162451664515
20011016,293.8323345678486
20011017,-26.586031105776485
20011018,138.24836156722915
20011019,-3.6663994796458876
20011020,132.82350453254693
20011021,341.98493053692374
20011022,119.48254138218913
20011023,292.84996700182694
20011024,-3.073774326722445
20011025,58.50083070474565
20011026,111.5170962669338
20011027,109.92485600373229
20011028,218.55339146806125
20011029,87.88725095020308
20011030,235.50674736400654
20011031,205.674759690157
20011101,109.66445810190922
20011102,122.70405106172771
20011103,195.81107992412828
20011104,-21.983123942142146
20011105,278.9626953422761
20011106,211.36846444545478
20011107,240.53698576713407
20011108,164.76920043295618
20011109,-5.8091556033021075
20011110,112.01424531877997
20011111,112.14943313942243
20011112,78.41719601728676
20011113,-38.01987003810026
20011114,244.90169703859092
20011115,-6.08621677499972
20011116,192.52325321803403
20011117,231.2869985868863
20011118,203.91452917347792
20011119,333.65690079118997
20011120,-8.680737965944552
20011121,296.86686364207964
20011122,-38.323906060434695
20011123,163.96674197083357
20011124,111.69744717570352
20011125,159.67354415750327
20011126,96.03995082400391
20011127,26.226765976027224
20011128,-42.350841020524086
20011129,157.2599255164697
20011130,287.1107450739369
20011201,99.28638229791765
20011202,39.145527205992096
20011203,-17.78719861126237
20011204,-15.875630752518655
20011205,38.558578517108884
20011206,-9.994375631377928
20011207,56.01587934579282
20011208,-23.540215153218114
20011209,-23.758053116029743
20011210,292.5104718491128
20011211,14.848104283533292
20011212,173.87296232937922
20011213,259.38221777961223
20011214,132.56382613562664
20011215,11.347551143738288
20011216,29.838456848045738
20011217,123.1936825124723
20011218,161.29363567141434
20011219,89.77611681941396
20011220,262.5918400938645
20011221,250.40865954255938
20011222,320.88472294924713
20011223,-38.41898038921578
20011224,308.27651648408136
20011225,107.02751538486041
20011226,301.34899815199765
20011227,226.31391046261183
20011228,344.9395028295873
20011229,253.71298068666727
20011230,95.81785039871464
20011231,150.42526913390083
20020101,100.5556620777405
20020102,95.96473440849525
20020103,54.3617997524239
20020104,148.38811814938782
20020105,222.6959780277445
20020106,60.93610852209741
20020107,159.75192443088798
20020108,-3.0478823317771297
20020109,13.938114741676522
20020110,-31.277458115124503
20020111,338.29257710825317
20020112,-48.45585939589556
20020113,21.43198722306252
20020114,195.14670124679694
20020115,-17.45216045867788
20020116,302.7586012387329
20020117,237.84806313691524
20020118,336.55598857515736
20020119,153.05421889630594
20020120,70.16147326339488
20020121,169.80022911810858
20020122,322.32748691918925
20020123,158.3045748967442
20020124,56.882812744927456
20020125,300.9595156696479
20020126,98.76749940498453
20020127,-49.44666000040034
20020128,49.07400899692638
20020129,77.29340367082496
20020130,293.51098729276083
20020131,133.401266826578
20020201,127.83491512452031
20020202,84.44090655995495
20020203,302.2712492188318
20020204,328.01071077615654
20020205,346.7561316618517
20020206,100.6965067843947
20020207,336.45897825086854
20020208,266.7518278523605
20020209,220.27565905770672
20020210,47.95579176803977
20020211,36.582904377683924
20020212,16.41912980849827
20020213,319.10264409014616
20020214,67.63066495326643
20020215,131.2376981795514
20020216,147.5831335948894
20020217,261.2686381801017
20020218,287.69398462120967
20020219,5.629080459445124
20020220,120.7617440844295
20020221,287.14195513418287
20020222,277.21332230233537
20020223,-9.034496619033439
20020224,12.553339547185205
20020225,71.67947663976312
20020226,-19.856372366663866
20020227,119.86520113623715
20020228,-6.952917940167236
20020301,177.287037467938
20020302,48.622775924462445
20020303,188.57322613984908
20020304,-2.98974283854494
20020305,340.35354736741334
20020306,323.02448154293614
20020307,106.71877542586631
20020308,46.871437650434174
20020309,50.15928514142911
20020310,143.35741408095683
20020311,-34.00287923971321
20020312,205.8820424300508
20020313,113.32116333589792
20020314,100.96262903555493
20020315,273.74598859567936
20020316,233.61418407331598
20020317,331.73352615707677
20020318,90.7744961982763
20020319,309.01710585976224
20020320,257.9868745000356
20020321,92.96986063788522
20020322,198.6661745813031
20020323,65.42798306067823
20020324,299.7599668299369
20020325,-5.0290731150755
20020326,34.97374451761641
20020327,23.213316831968456
20020328,111.21040096171546
20020329,248.09318401285165
20020330,160.76297962087213
20020331,145.07052941528303
20020401,-49.781614041201735
20020402,120.16069014202188
20020403,-24.578490065536627
20020404,33.30130084859353
20020405,322.95757558419774
20020406,36.15928173729528
20020407,293.33505545370497
20020408,271.1573486245337
20020409,13.658494776897134
20020410,192.28478290811154
20020411,-3.7352512379946745
20020412,241.15526334780458
20020413,204.98491094888266
20020414,274.77542467640774
20020415,141.7538197556752
20020416,315.94523513335315
20020417,-30.260421284624115
20020418,67.15542601080587
20020419,236.02103898606683
20020420,117.24368469920034
20020421,19.18054170846255
20020422,-7.115701828581589
20020423,276.93564458464857
20020424,139.2571913862577
20020425,302.91346876764294
20020426,243.3156537266904
20020427,113.89048225229743
20020428,99.40440566227346
20020429,156.25533866050068
20020430,305.6239812758914
20020501,244.91143188566718
20020502,-47.93881429239071
20020503,227.66314054765022
20020504,317.80296276232826
20020505,234.18230380179665
20020506,20.802312626998365
20020507,143.40725097098348
20020508,6.126407169367765
20020509,93.59811133585282
20020510,324.84681677620705
20020511,319.3221230234833
20020512,63.13474087043316
20020513,85.85241766647967
20020514,190.08514725251757
20020515,335.278918104152
20020516,9.120533626156169
20020517,52.766657474667646
20020518,299.4227309163086
20020519,146.7568926833378
20020520,309.5844368908127
20020521,24.207159009270505
20020522,163.06743498854428
20020523,80.50785305974895
20020524,76.61702395699041
20020525,128.75078557847965
20020526,123.23097964050739
20020527,92.93875187118176
20020528,315.98830812624743
20020529,242.6976741731571
20020530,241.01879653261187
20020531,65.96537983678216
20020601,181.08376972673614
20020602,261.6717733207336
20020603,268.2361474172852
20020604,87.8121843017249
20020605,258.34910262745916
20020606,244.35755872309318
20020607,6.6025942487601075
20020608,296.3781874265909
20020609,126.52858807216433
20020610,144.56417955546618
20020611,129.34767155919894
20020612,177.138400591003
20020613,198.46769894682188
20020614,149.27182630517737
20020615,296.7154173036382
20020616,201.09390247811376
20020617,110.57117972220797
20020618,116.67670276348439
20020619,274.33544605158056
20020620,89.27677709860804
20020621,34.58191831296542
20020622,-26.24672479768431
20020623,300.41073916822967
20020624,317.41858047614
20020625,-1.95192713460961
20020626,83.78949659844594
20020627,20.148827806097547
20020628,-3.640612469648108
20020629,309.94669720001207
20020630,-27.249096341857815
20020701,342.19426538760274
20020702,-11.419655721046329
20020703,295.3882596774343
20020704,176.6024427956651
20020705,97.16699512714936
20020706,86.93695065006315
20020707,252.9456572950835
20020708,75.82931800171488
20020709,212.92756664685672
20020710,156.93043340643203
20020711,143.9862580632282
20020712,310.4648682596646
20020713,171.85802344810384
20020714,280.744641219478
20020715,240.22941364059577
20020716,-34.57710157640066
20020717,259.24402100216764
20020718,36.74810003641626
20020719,311.2598587406286
20020720,-32.830323756467195
20020721,83.22881378972751
20020722,-10.106821106098396
20020723,140.2356468339375
20020724,278.0089743479007
20020725,69.27494386522564
20020726,10.373958924416637
20020727,82.10681427875969
20020728,275.5520567682544
20020729,6.153583119738748
20020730,40.94497963100072
20020731,-22.459214202650422
20020801,232.28401759584307
20020802,108.09329741453473
20020803,74.33599085732641
20020804,237.45055613646076
20020805,84.39101693610209
20020806,241.1085092857672
20020807,276.0797581257254
20020808,37.06513738309538
20020809,339.52747873839337
20020810,14.943179165066711
20020811,66.33636266269703
20020812,21.91811633341665
20020813,88.20226254253377
20020814,142.02435512830223
20020815,158.87034760084762
20020816,291.4424169185088
20020817,305.7791635263466
20020818,38.041544312362554
20020819,199.15761287430098
20020820,-5.401577080513764
20020821,133.58794407282733
20020822,78.93341521864726
20020823,76.60029818144255
20020824,143.0336966848404
20020825,241.93105421170702
20020826,-22.3269364830442
20020827,301.6693350749618
20020828,243.92550985222442
20020829,20.599755555624057
20020830,325.66436363494813
20020831,152.52488960935545
20020901,349.9234312467861
20020902,28.90378972029506
20020903,163.96327935328054
20020904,66.09921702397136
20020905,71.66942295569862
20020906,186.42615233359606
20020907,318.6876267483333
20020908,272.10554223167003
20020909,239.57655940053036
20020910,173.66951284068085
20020911,318.9194014669791
20020912,146.94456267635366
20020913,299.5328713338873
20020914,283.5926575506527
20020915,35.53413872063462
20020916,258.4901851863641
20020917,-45.131537222696494
20020918,79.131815019235
20020919,41.826977876779914
20020920,152.7451833949254
20020921,244.74126467231423
20020922,-10.929453020910351
20020923,155.96888077470737
20020924,325.36480867775424
20020925,41.4586203931782
20020926,220.85645764456962
20020927,187.15210831246304
20020928,-45.97452173756267
20020929,140.3304783428891
20020930,233.50815637641946
20021001,-32.40982719036376
20021002,301.808593209492
20021003,158.03256665426923
20021004,-37.73558066971283
20021005,39.76544476833608
20021006,331.4702785709252
20021007,182.92789322082214
20021008,-7.0109728924781844
20021009,65.0178009122246
20021010,132.68145034419368
20021011,-41.61997229290782
20021012,114.64620544550354
20021013,145.78345417387925
20021014,47.47115011249288
20021015,185.45560011679464
20021016,251.29604783687074
20021017,44.33368964225419
20021018,198.19996011199507
20021019,205.84889718549664
20021020,329.4161204515364
20021021,261.3104669185775
20021022,289.3381079160024
20021023,146.16796337451007
20021024,24.139434791753132
20021025,348.326117183854
20021026,1.742304415479845
20021027,138.58292774170616
20021028,-22.762760303157357
20021029,327.5403429403278
20021030,335.9699763393758
20021031,237.75562480158942
20021101,89.99713745206756
20021102,51.75296044704973
20021103,56.121329814818964
20021104,0.917610168029892
20021105,160.32358123068917
20021106,6.726910280591003
20021107,76.69226662138252
20021108,200.68259038364198
20021109,241.01744383629992
20021110,-40.29091815117552
20021111,122.04639375069597
20021112,210.84983793685558
20021113,291.29839046340516
20021114,140.12991288483295
20021115,337.68234868707407
20021116,56.25301901657891
20021117,-44.59651734931245
20021118,143.50114588069448
20021119,52.445518008007184
20021120,279.4870688092677
20021121,43.10906887244484
20021122,74.25168731652252
20021123,266.4909724076449
20021124,236.057300810144
20021125,173.22049466290503
20021126,231.97922476910378
20021127,117.4547454280106
20021128,-47.87598095413288
20021129,-45.45794859512298
20021130,154.48871502947466
20021201,-16.683608112400307
20021202,-29.569807932297287
20021203,336.20665565498933
20021204,293.6010558632234
20021205,10.810890883827806
20021206,-49.7343125639182
20021207,326.66711815590253
20021208,61.330119328045726
20021209,24.359041142199
20021210,226.60324313261412
20021211,-6.438504463469519
20021212,55.859839201120124
20021213,340.0378720848186
20021214,205.7851097896041
20021215,158.27111659302142
20021216,109.1674459339751
20021217,259.8003819536808
20021218,6.38299060947749
20021219,336.93512081479287
20021220,294.4492032263147
20021221,197.0627930276973
20021222,-32.837523838976736
20021223,230.34225977909506
20021224,315.3137363541923
20021225,159.8308269914504
20021226,91.68992873090511
20021227,-1.88906200821215
20021228,251.9604416550273
20021229,304.00874048472247
20021230,-9.899302369660568
20021231,253.59382190093675
20030101,-43.175805496360994
20030102,336.8219672308878
20030103,196.02320825403848
20030104,170.97562359665324
20030105,68.37993343557112
20030106,321.7166686279134
20030107,56.36225093471641
20030108,281.25864528667796
20030109,344.0434717348528
20030110,263.3586582059223
20030111,157.59596815457272
20030112,-23.57029445933123
20030113,138.9655156684292
20030114,125.30237878868142
20030115,31.118416474798096
20030116,119.43505468572177
20030117,93.10315363213547
20030118,15.473704460659388
20030119,126.54965733299446
20030120,55.11998252979562
20030121,158.82496827290575
20030122,-35.93597611352233
20030123,312.49256791491365
20030124,276.54572220794245
20030125,171.0325330042018
20030126,290.7234331028973
20030127,334.9580295243202
20030128,-5.791082378935775
20030129,202.3327233639215
20030130,349.1976003742634
20030131,345.15566773341044
20030201,191.32919691629783
20030202,1.2083481803266682
20030203,183.2771323962113
20030204,-49.17414577023131
20030205,29.564533866743847
20030206,332.449263823984
20030207,82.17622904113755
20030208,205.3560423107794
20030209,62.343797852897076
20030210,329.12875484463586
20030211,241.4234919797947
20030212,81.86046303256504
20030213,266.7045684721483
20030214,-6.7337902094649404
20030215,106.92757602618377
20030216,38.48725109263693
20030217,223.49057891041852
20030218,-9.021487291227848
20030219,108.81033291306963
20030220,60.659892083675835
20030221,152.53716772952168
20030222,89.95907220155158
20030223,232.5642310668044
20030224,-40.16919027721357
20030225,203.59476852236298
